RUN	viade.Simulation2	simulation2	1588098976484	Miscelanea with 10 users at once	3.3.1
REQUEST	1		mashlib.min.js	1588098987937	1588098989649	OK	 
REQUEST	5		request_8	1588098987944	1588098989679	OK	 
REQUEST	5		request_7	1588098987943	1588098989706	OK	 
REQUEST	10		solid.css	1588098989588	1588098989720	OK	 
REQUEST	5		request_6	1588098987943	1588098989727	OK	 
REQUEST	10		bootstrap.min.css	1588098989588	1588098989831	OK	 
REQUEST	1		request_8	1588098987938	1588098989847	OK	 
REQUEST	3		request_10	1588098988681	1588098989987	OK	 
REQUEST	3		request_12	1588098988681	1588098990225	OK	 
REQUEST	9		request_10	1588098988746	1588098990313	OK	 
REQUEST	3		request_13	1588098988682	1588098990399	OK	 
REQUEST	3		request_15	1588098988682	1588098990403	OK	 
REQUEST	3		request_14	1588098988682	1588098990404	OK	 
REQUEST	9		request_12	1588098988747	1588098990436	OK	 
REQUEST	9		request_14	1588098988748	1588098990439	OK	 
REQUEST	9		request_15	1588098988748	1588098990440	OK	 
REQUEST	9		request_13	1588098988747	1588098990445	OK	 
REQUEST	2		request_17 Redirect 1	1588098989039	1588098990489	OK	 
REQUEST	3		request_16	1588098988920	1588098990678	OK	 
REQUEST	2		bootstrap.min.css	1588098990490	1588098990695	OK	 
REQUEST	9		request_16	1588098988956	1588098990695	OK	 
REQUEST	1		request_5	1588098987938	1588098990728	OK	 
REQUEST	1		request_6	1588098987938	1588098990746	OK	 
REQUEST	2		auth-buttons.js	1588098990491	1588098990767	OK	 
REQUEST	4		request_17	1588098989918	1588098990767	OK	 
REQUEST	2		solid.css	1588098990490	1588098990769	OK	 
REQUEST	1		request_7	1588098987938	1588098990776	OK	 
REQUEST	5		request_9	1588098990736	1588098990789	OK	 
REQUEST	2		solid-auth-client.bundle.js	1588098990491	1588098990789	OK	 
USER	Simulation2	2	END	1588098977389	1588098990794
REQUEST	5		request_11	1588098990791	1588098990962	OK	 
REQUEST	10		request_3	1588098990824	1588098991142	OK	 
REQUEST	4		request_17 Redirect 1	1588098990767	1588098991182	OK	 
REQUEST	10		request_3 Redirect 1	1588098991142	1588098991288	OK	 
REQUEST	4		bootstrap.min.css	1588098991183	1588098991389	OK	 
REQUEST	5		request_10	1588098990791	1588098991470	OK	 
REQUEST	5		request_12	1588098990791	1588098991571	OK	 
REQUEST	5		request_13	1588098990791	1588098991574	OK	 
REQUEST	5		request_14	1588098990792	1588098991582	OK	 
REQUEST	5		request_15	1588098990792	1588098991582	OK	 
